id_libro|titulo|autor|año_publicacion|numero_paginas|editorial|sinopsis|portada|isbn|id_coleccion|num_coleccion|activo
114|La asistenta te vigila|Freida McFadden|2024|368|Suma|Yo solía trabajar limpiando las casas de otras personas, ahora apenas puedo creerme que este sea mi hogar. La encantadora cocina, la calle tranquila, el enorme jardín en el que los niños pueden jugar. Mi marido y yo hemos ahorrado durante años para que mis hijos tengan la vida que se merecen.\nAunque siento algo de recelo hacia nuestra vecina, la señora Lowell, veo su invitación a cenar como una oportunidad para hacer amigos. Cuando su doncella abre la puerta con un delantal blanco y el pelo recogido en un moño tirante, se exactamente cómo se siente. Pero su gelida mirada me produce escalofríos...|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/114.jpg|9788410257184|9|3|true
115|Todos los colores de la oscuridad|Chris Whitaker|2025|560|Salamandra|Monta Clare, Misuri, 1975. Mientras la guerra de Vietnam llega a su fin y Muhammad Ali se enfrenta a Joe Frazier, la desaparición de varias niñas quiebra la sensación de seguridad característica de esa pequeña comunidad, que se agrava cuando Joseph Patch Macauley es secuestrado. Su mejor amiga, Saint Brown, se propondrá encontrarlo a toda costa, pero, pese a sus esfuerzos, Patch permanecerá casi un año en total oscuridad en un sótano con la única compañía de una niña llamada Grace, a quien escucha, pero nunca ve, y que lo visita en secreto. Tras ser liberado, la búsqueda de Grace se convertirá en el hilo conductor de la vida de Patch, que tomará giros insospechados a lo largo de dos décadas, mientras Saint luchará por hallar la verdad y recuperar a su amigo, a quien cree perdido en un oscuro recuerdo.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/115.jpg|9788419851703|||true
116|Las hermanas Jacobs|Benjamin Black|2023|336|Alfaguara|"Más de una decada despues, el doctor Quirke es ""un animal herido"" que se ha mudado a casa de su hija Phoebe tras la trágica muerte de su mujer. Cuando en un garaje de Dublín aparece el cadáver de la joven estudiante judía Rosa Jacobs, todo parece apuntar a un suicidio, pero Quirke y el inspector Strafford —que se enfrentan a su primer caso juntos—sospechan que se trata de un crimen, al igual que la hermana de la víctima, una periodista que se une a la búsqueda de la verdad y zarandea el corazón del patólogo."|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/116.jpg|9788420475363|4|9|true
117|Los ahogados|Benjamin Black|2025|336|Alfaguara|Años cincuenta, Irlanda rural. Un tipo solitario se encuentra con un coche misteriosamente vacío en medio de un campo. Sabe que no debe acercarse, pero es incapaz de evitarlo y pronto se ve envuelto en un inquietante caso de desaparición: un hombre asegura que su esposa podría haberse arrojado al mar. Llamado desde Dublín para investigar, el inspector Strafford recurre rápidamente a su viejo aliado, el brillante e imperfecto doctor Quirke, un hombre con quien está vinculado de maneras cada vez más complejas. A medida que avanzan en la investigación, el pasado vuelve con fuerza, amenazando con cambiar la vida de todos y cada uno de ellos.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/117.jpg|9788420477022|4|10|true
118|Vivir sin miedo|Jesús Terrés|2025|280|Destino|Cada sábado por la mañana desde la última semana de marzo de 2020 Jesús Terres manda un relato íntimo a más de treinta y cinco mil lectores. ¿De dónde nace la necesidad de esta correspondencia sostenida en el tiempo? Del apremio de escribir, de romperse, de no dejar un cajón por abrir, de transcribir la belleza del mundo, de iluminar el camino. Quizá por eso, poco a poco, semana a semana, lectoras y lectores le hicieron un hueco en sus rutinas. Una intimidad compartida que hoy en día supone la newsletter literaria en español más leída. El presente libro muestra una selección de los mejores textos, que giran en torno a la búsqueda, la felicidad en las pequeñas cosas, la valentía para ser uno mismo y la capacidad de encontrar la luz en cada grieta: los grandes temas que han llevado a Terres a ser uno de los máximos exponentes de la literatura del hedonismo y las emociones.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/118.jpg|9788423366903|||true
119|El siglo del milagro|Rodrigo Costoya|2025|528|Pàmies|Cuentan que Compostela nació cuando Paio, el eremita, fue guiado por unas luminarias misteriosas hasta la tumba del apóstol Santiago. De ahí el nombre de Campus Stellae. Y también que el rey Alfonso II fue el primer peregrino de la historia. Y que comenzó así una afluencia masiva de caminantes que no ha cesado hasta nuestros días. Una increíble sucesión de milagros, ¿verdad? Pues lamento decir que todo esto es mentira. Una leyenda, nada más. Una fantasía.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/119.jpg|9788410070608|||true
120|Una dama desconocida|Carlos del Amor|2025|320|Espasa|Hace unos meses, como le ocurre a menudo, llegó a su correo un mail que activó su instinto periodístico: un historiador del arte de Barcelona le hablaba de la posibilidad de que un Velázquez estuviera en manos de un coleccionista privado. El retrato de una dama desconocida.\nA partir de ahí, se apoderó de Carlos el afán por descubrir quién era esa dama del siglo XVII y dilucidar si detrás de aquel óleo baqueteado por el tiempo estaba la mano del maestro de los maestros de la pintura.\nMientras investigaba, el autor empezó a imaginar cómo sería ese Velázquez casi niño, aprendiz en el taller sevillano de Pacheco, enamorado de la hija de su maestro, su primera musa. Le siguió a Madrid, a la corte, donde enseguida su talento le abrió las casas más encumbradas hasta llegar al Rey, de quien se convirtió en pintor predilecto y hombre de confianza?|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/120.jpg|9788467072679|||true
121|El gran libro de programación en C++|Alfons González|2025|240|Marcombo|¿Busca un método que le haga disfrutar mientras aprende a programar? Descubra un enfoque totalmente renovado de la enseñanza en programación que deja atrás las pedagogías áridas y enfocadas únicamente en la teoría. Este libro apuesta por aprender a dominar el lenguaje de programación en C++ a través de un método ambicioso y diferente: la pedagogía competencial, multidisciplinar e inclusiva. Desde el primer día, le invita a crear su propio programa y a experimentar de primera mano con las bases fundamentales de la informática, guiándole hacia la práctica real antes de sumergirse en los conceptos más abstractos. Con recursos en vídeo para que pueda detenerse y revisar cada detalle a su ritmo, y con código fuente descargable para experimentar, jugar y aprender de los errores, este método hace que la programación sea una experiencia cercana y motivadora. Además, aboga por una visión donde la diversidad de perspectivas en el aula, incluyendo la de personas con autismo, enriquece el proceso de aprendizaje y el resultado de los proyectos. Esta obra va mucho más allá de la simple teoría: le ofrece un recorrido amplio, potente y profundo para adquirir competencias sólidas, desarrolladas paso a paso y respaldadas por la práctica. Desde la mecánica de un sencillo programa hasta los niveles más avanzados de la programación orientada a objetos, este libro rompe las barreras que separan la teoría de la acción. No espere más para adentrarse en este ambicioso libro que le invitará a formar parte de una nueva forma de entender y enseñar la informática. Si desea consolidar sus conocimientos básicos acerca del lenguaje de programación C, no se pierda El gran libro de programación en C, la primera obra del experto en programación Alfons González Pérez, donde descubrirá todo lo que necesita para dominar este potente lenguaje.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/121.jpg|9788426739704|||true
122|La tienda de los deseos|Hiyoko Kurisu|2025|224|Neko Books|En el umbral entre nuestro mundo y el más allá aparece la calle del Crepúsculo, un enigmático bulevar donde fantasmas y espíritus llevan una vida apacible. Ahí se encuentra la Confitería Kohaku, una pequeña tienda regentada por Kogetsu, un ser sobrenatural que a veces, y solo a veces, da la bienvenida a algunos humanos cuyos corazones están sufriendo para ofrecerles unos dulces con poderes mágicos. Aunque ellos no lo saben, los dulces de Kogetsu tienen la capacidad de cumplir deseos, resolver problemas e incluso provocar situaciones inesperadas, y los elige con mucho cuidado para cada uno de sus clientes.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/122.jpg|9788410427006|||true
123|Javascript: La guía definitiva|David Flanagan|2007|1168|Anaya|JavaScript es el lenguaje interpretado más utilizado, principalmente en la construcción de páginas Web, con una sintaxis muy semejante a Java y a C. Pero, al contrario que Java, no se trata de un lenguaje orientado a objetos propiamente dicho, sino que éste está basado en prototipos, ya que las nuevas clases se generan clonando las clases base (prototipos) y extendiendo su funcionalidad. Este libro es un manual de referencia para el programador, con capítulos que explican todo lo que necesita saber para obtener el máximo partido de JavaScript, así como pulir sus conocimientos y profundizar en el lenguaje. El manual le ofrece la posibilidad de analizar el entorno de la escritura de secuencia de comandos proporcionado por los exploradores web. Además, encontrará una referencia completa para el código JavaScript en la parte del cliente y analiza la herencia de las API, la API DOM de Nivel 2 y los estándares emergentes, como el objeto XMLHttpRequest.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/123.jpg|9788441522022|||true
124|No me hagas pensar|Steve Krug|2015|216|Anaya|Cientos de miles de diseñadores y desarrolladores web se han basado en la guía del gurú de usabilidad Steve Krug para ayudarles a entender los principios de la navegación intuitiva y diseño Web. Un libro eminentemente práctico, uno de los más queridos y más recomendados sobre el tema.Ahora Steve regresa con nueva perspectiva para reexaminar los principios Web actualizados y un nuevo capítulo de usabilidad móvil. Profusamente ilustrado... y lo mejor de todo divertido de leer.Si lo ha leído antes, encontrará una nueva visión de los principios esencial para los diseñadores Web y desarrolladores de todo el mundo. Si nunca lo ha leído, verá por qué tantas personas han dicho que debería ser lectura obligatoria para cualquiera que trabaje en sitios Web.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/124.jpg|9788441537279|||true
125|Diseño de aplicaciones mediante el uso intensivo de datos|Martin Kleppmann|2022|618|Marcombo|Los datos están en el centro de muchos desafíos que se presentan actualmente en el diseño de sistemas. Hay que resolver cuestiones complejas, como la escalabilidad, la coherencia, la fiabilidad, la eficiencia y el mantenimiento. Además, existe una abrumadora variedad de herramientas, incluyendo bases de datos relacionales, almacenes de datos NoSQL, procesadores de flujo o por lotes y gestores de mensajes. ¿Cuáles son las opciones correctas para nuestra aplicación? ¿Cómo podemos entender todos estos conceptos que están de moda? En esta guía práctica, el autor Martin Kleppmann le ayuda a navegar por este variado panorama examinando los pros y los contras de las distintas tecnologías destinadas al procesamiento y almacenamiento de datos. El software cambia constantemente, pero los principios fundamentales siguen siendo los mismos. Con este libro, los ingenieros y arquitectos de software aprenderán a aplicar esas ideas en la práctica y a aprovechar al máximo los datos en las aplicaciones modernas.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/125.jpg|9788426734679|||true
126|IA generativa en AWS|Chris Fregly|2024|320|Marcombo|Las empresas de hoy en día avanzan rápidamente para integrar la inteligencia artificial generativa en sus productos y servicios. Hay mucha agitación (y también malentendidos) sobre el impacto y la promesa de esta tecnología. Con este libro, Chris Fregly, Antje Barth y Shelbee Eigenbrode, de Amazon Web Services, le ayudarán a encontrar formas prácticas de usar esta tecnología tan nueva y atractiva. Gracias a IA generativa en AWS, descubrirá el ciclo de vida de los proyectos de IA generativa, que incluye la definición de casos de uso, la selección y el ajuste de los modelos, la generación mejorada por recuperación, el aprendizaje por refuerzo a partir de la retroalimentación humana y la cuantificación, la optimización y el despliegue de los modelos. Además, explorará diferentes tipos de modelos, incluidos los modelos de lenguaje grandes (LLM) y los multimodales, como Stable Diffusion para generar imágenes y Flamingo/IDEFICS para responder preguntas sobre imágenes.|https://res.cloudinary.com/dfrgrfw4c/image/upload/v1741801118/readtoowell/covers/126.jpg|9788426738202|||true
